"common_name","scientific_name","wlab_taxon_id","wlab_scientificname","risk_assessed","wlab_review","wlab_review_reason","migration","garnett_movement","feeding_guild","trophic_level","primary_lifestyle","foraging_stratum","habitat_breadth","iucn_status","epbc_status","nsw_status","rez","n_checklists_rez","n_positive_rez","sufficient","seasonality_index","amplitude_link","peak_doy","peak_date","prob_seasonal","is_seasonal","window_start_doy","window_end_doy","window_start_date","window_end_date","window_wraps","mean_abund","se_abund","range_masked_in_rez","n_train_total","dev_expl","run_date"
"White-naped Honeyeater","Melithreptus lunatus","u578","Melithreptus lunatus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","canopy",6,"LC","not listed","not listed","central_west",3968,93,TRUE,0.953308909708153,3.06420191855108,183,"02 Jul",1,TRUE,109,252,"19 Apr","09 Sep",FALSE,0.681152057782425,0.0711542935085215,FALSE,334100,0.497666944967212,"2026-07-03"
"White-naped Honeyeater","Melithreptus lunatus","u578","Melithreptus lunatus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","canopy",6,"LC","not listed","not listed","new_england",3780,314,TRUE,0.730636855741844,1.31169483112737,129,"09 May",1,TRUE,88,255,"29 Mar","12 Sep",FALSE,1.541049282267,0.0838235728882531,FALSE,334100,0.497666944967212,"2026-07-03"
"White-naped Honeyeater","Melithreptus lunatus","u578","Melithreptus lunatus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","canopy",6,"LC","not listed","not listed","south_west",1549,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334100,0.497666944967212,"2026-07-03"
"White-throated Gerygone","Gerygone olivacea","u453b","Gerygone olivacea olivacea",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","canopy",3,"LC","not listed","not listed","statewide",324806,14668,TRUE,0.855079653385324,1.93157102119248,292,"19 Oct",1,TRUE,244,10,"01 Sep","10 Jan",TRUE,0.127510247128794,0.0976172082597082,FALSE,334105,0.464785796712491,"2026-07-03"
"White-throated Gerygone","Gerygone olivacea","u453b","Gerygone olivacea olivacea",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","canopy",3,"LC","not listed","not listed","central_west",3970,238,TRUE,0.948411697497412,2.96446032788025,298,"25 Oct",1,TRUE,252,20,"09 Sep","20 Jan",TRUE,0.248397988585474,0.0529063041831355,FALSE,334105,0.464785796712491,"2026-07-03"
"White-throated Gerygone","Gerygone olivacea","u453b","Gerygone olivacea olivacea",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","canopy",3,"LC","not listed","not listed","new_england",3781,514,TRUE,0.938555179056817,2.78961572734889,300,"27 Oct",1,TRUE,255,67,"12 Sep","08 Mar",TRUE,0.485443852622769,0.0675408367564957,FALSE,334105,0.464785796712491,"2026-07-03"
"White-throated Gerygone","Gerygone olivacea","u453b","Gerygone olivacea olivacea",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","canopy",3,"LC","not listed","not listed","south_west",1548,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3.85598110642221e-07,0.607502489537001,FALSE,334105,0.464785796712491,"2026-07-03"
"Australian Rufous Fantail","Rhipidura rufifrons","u362a;u362b","Rhipidura rufifrons intermedia;Rhipidura rufifrons rufifrons",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","ground",4,"LC","not listed","not listed","statewide",324800,11536,TRUE,0.89458690929779,2.24986845037636,53,"22 Feb",1,TRUE,282,96,"09 Oct","06 Apr",TRUE,0.0457540198146225,0.0939915876659341,FALSE,334105,0.519792952896146,"2026-07-03"
"Australian Rufous Fantail","Rhipidura rufifrons","u362a;u362b","Rhipidura rufifrons intermedia;Rhipidura rufifrons rufifrons",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","ground",4,"LC","not listed","not listed","central_west",3970,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.00433759994726082,0.101073559042609,FALSE,334105,0.519792952896146,"2026-07-03"
"Australian Rufous Fantail","Rhipidura rufifrons","u362a;u362b","Rhipidura rufifrons intermedia;Rhipidura rufifrons rufifrons",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","ground",4,"LC","not listed","not listed","new_england",3784,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.0495353096807532,0.0942183353588811,FALSE,334105,0.519792952896146,"2026-07-03"
"Australian Rufous Fantail","Rhipidura rufifrons","u362a;u362b","Rhipidura rufifrons intermedia;Rhipidura rufifrons rufifrons",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","ground",4,"LC","not listed","not listed","south_west",1551,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.519792952896146,"2026-07-03"
"Weebill","Smicrornis brevirostris","u465a;u465b;u465c","Smicrornis brevirostris brevirostris;Smicrornis brevirostris flavescens;Smicrornis brevirostris occidentalis",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","canopy",2,"LC","not listed","not listed","statewide",324811,24112,TRUE,0.392289617314646,0.498056854771452,181,"30 Jun",0,FALSE,NA,NA,NA,NA,FALSE,0.532756119982059,0.0590867436692591,FALSE,334105,0.590497129260897,"2026-07-03"
"Weebill","Smicrornis brevirostris","u465a;u465b;u465c","Smicrornis brevirostris brevirostris;Smicrornis brevirostris flavescens;Smicrornis brevirostris occidentalis",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","canopy",2,"LC","not listed","not listed","central_west",3968,616,TRUE,0.393476860764427,0.500012399247365,182,"01 Jul",0,FALSE,NA,NA,NA,NA,FALSE,0.668428312538236,0.0446078541732482,FALSE,334105,0.590497129260897,"2026-07-03"
"Weebill","Smicrornis brevirostris","u465a;u465b;u465c","Smicrornis brevirostris brevirostris;Smicrornis brevirostris flavescens;Smicrornis brevirostris occidentalis",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","canopy",2,"LC","not listed","not listed","new_england",3776,244,TRUE,0.393364286396633,0.49982681041396,183,"02 Jul",0,FALSE,NA,NA,NA,NA,FALSE,0.127007988550117,0.0808560008760017,FALSE,334105,0.590497129260897,"2026-07-03"
"Weebill","Smicrornis brevirostris","u465a;u465b;u465c","Smicrornis brevirostris brevirostris;Smicrornis brevirostris flavescens;Smicrornis brevirostris occidentalis",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","canopy",2,"LC","not listed","not listed","south_west",1550,159,TRUE,0.393017855009683,0.499255903527733,182,"01 Jul",0,FALSE,NA,NA,NA,NA,FALSE,1.05060880214491,0.0621054216869071,FALSE,334105,0.590497129260897,"2026-07-03"
"Common Bronzewing","Phaps chalcoptera","u34","Phaps chalcoptera",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant;nomadic","Granivore","Herbivore","Terrestrial","ground",6,"LC","not listed","not listed","statewide",324806,16049,TRUE,0.173069354659318,0.190034450424738,353,"19 Dec",0,FALSE,NA,NA,NA,NA,FALSE,0.360823585570929,0.0822283505107225,FALSE,334105,0.350988360609034,"2026-07-03"
"Common Bronzewing","Phaps chalcoptera","u34","Phaps chalcoptera",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant;nomadic","Granivore","Herbivore","Terrestrial","ground",6,"LC","not listed","not listed","central_west",3965,320,TRUE,0.172820692705405,0.189733790900394,351,"17 Dec",0,FALSE,NA,NA,NA,NA,FALSE,0.273389698840209,0.0647941097865587,FALSE,334105,0.350988360609034,"2026-07-03"
"Common Bronzewing","Phaps chalcoptera","u34","Phaps chalcoptera",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant;nomadic","Granivore","Herbivore","Terrestrial","ground",6,"LC","not listed","not listed","new_england",3779,75,TRUE,0.175176127833342,0.192585403722163,359,"25 Dec",0,FALSE,NA,NA,NA,NA,FALSE,0.0785590649421092,0.112019506505573,FALSE,334105,0.350988360609034,"2026-07-03"
"Common Bronzewing","Phaps chalcoptera","u34","Phaps chalcoptera",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant;nomadic","Granivore","Herbivore","Terrestrial","ground",6,"LC","not listed","not listed","south_west",1555,78,TRUE,0.175500650497057,0.192978925942233,357,"23 Dec",0,FALSE,NA,NA,NA,NA,FALSE,0.48194183261366,0.0836254461046473,FALSE,334105,0.350988360609034,"2026-07-03"
"Rainbow Bee-eater","Merops ornatus","u329","Merops ornatus",TRUE,FALSE,NA,"Migratory","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","understory",7,"LC","not listed","not listed","statewide",324798,18042,TRUE,0.874509131620308,2.07552228497238,47,"16 Feb",1,TRUE,264,86,"21 Sep","27 Mar",TRUE,1.74889126625649,0.0822962946913691,FALSE,334105,0.367498160737798,"2026-07-03"
"Rainbow Bee-eater","Merops ornatus","u329","Merops ornatus",TRUE,FALSE,NA,"Migratory","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","understory",7,"LC","not listed","not listed","central_west",3969,246,TRUE,0.989680306893734,4.57370125713577,43,"12 Feb",1,TRUE,274,81,"01 Oct","22 Mar",TRUE,0.431214927558987,0.0624470516819034,FALSE,334105,0.367498160737798,"2026-07-03"
"Rainbow Bee-eater","Merops ornatus","u329","Merops ornatus",TRUE,FALSE,NA,"Migratory","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","understory",7,"LC","not listed","not listed","new_england",3782,32,TRUE,0.874438301235904,2.0749580175993,46,"15 Feb",1,TRUE,265,87,"22 Sep","28 Mar",TRUE,0.074304272106457,0.104129517993989,FALSE,334105,0.367498160737798,"2026-07-03"
"Rainbow Bee-eater","Merops ornatus","u329","Merops ornatus",TRUE,FALSE,NA,"Migratory","local dispersal;partial migrant","Invertivore","Carnivore","Insessorial","understory",7,"LC","not listed","not listed","south_west",1556,110,TRUE,0.998112028377426,6.27225224178798,16,"16 Jan",1,TRUE,290,61,"17 Oct","02 Mar",TRUE,0.48680830826429,0.0808096939478999,FALSE,334105,0.367498160737798,"2026-07-03"
"Osprey","Pandion haliaetus","u241a","Pandion haliaetus cristatus",TRUE,FALSE,NA,"Migratory","local dispersal","Aquatic predator","Carnivore","Aerial","around-water",3,"LC","not listed","VU","statewide",324807,6814,TRUE,0.299130884634378,0.355434120698931,198,"17 Jul",0,FALSE,NA,NA,NA,NA,FALSE,0.00133721335282551,0.119466796122193,FALSE,334105,0.508982825266702,"2026-07-03"
"Osprey","Pandion haliaetus","u241a","Pandion haliaetus cristatus",TRUE,FALSE,NA,"Migratory","local dispersal","Aquatic predator","Carnivore","Aerial","around-water",3,"LC","not listed","VU","central_west",3968,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.508982825266702,"2026-07-03"
"Osprey","Pandion haliaetus","u241a","Pandion haliaetus cristatus",TRUE,FALSE,NA,"Migratory","local dispersal","Aquatic predator","Carnivore","Aerial","around-water",3,"LC","not listed","VU","new_england",3779,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.508982825266702,"2026-07-03"
"Osprey","Pandion haliaetus","u241a","Pandion haliaetus cristatus",TRUE,FALSE,NA,"Migratory","local dispersal","Aquatic predator","Carnivore","Aerial","around-water",3,"LC","not listed","VU","south_west",1551,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.508982825266702,"2026-07-03"
"Black-faced Monarch","Monarcha melanopsis","u373","Monarcha melanopsis",TRUE,FALSE,NA,"Migratory","total migrant","Invertivore","Carnivore","Insessorial","understory",5,"LC","not listed","not listed","statewide",324811,7424,TRUE,0.998574901831341,6.55351457734763,300,"27 Oct",1,TRUE,268,68,"25 Sep","09 Mar",TRUE,0.0596883077595019,0.086775723150501,FALSE,334105,0.622008936607583,"2026-07-03"
"Black-faced Monarch","Monarcha melanopsis","u373","Monarcha melanopsis",TRUE,FALSE,NA,"Migratory","total migrant","Invertivore","Carnivore","Insessorial","understory",5,"LC","not listed","not listed","central_west",3966,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.000192510300568357,0.0996738293518623,FALSE,334105,0.622008936607583,"2026-07-03"
"Black-faced Monarch","Monarcha melanopsis","u373","Monarcha melanopsis",TRUE,FALSE,NA,"Migratory","total migrant","Invertivore","Carnivore","Insessorial","understory",5,"LC","not listed","not listed","new_england",3779,9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.0354272945116627,0.108537794067524,FALSE,334105,0.622008936607583,"2026-07-03"
"Black-faced Monarch","Monarcha melanopsis","u373","Monarcha melanopsis",TRUE,FALSE,NA,"Migratory","total migrant","Invertivore","Carnivore","Insessorial","understory",5,"LC","not listed","not listed","south_west",1549,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.622008936607583,"2026-07-03"
"Australian Pipit","Anthus australis","u647a","Anthus novaeseelandiae australis",TRUE,FALSE,NA,"Sedentary",NA,"Invertivore","Carnivore","Terrestrial",NA,2,NA,NA,NA,"statewide",324799,11590,TRUE,0.229756076056845,0.261048029958214,346,"12 Dec",0,FALSE,NA,NA,NA,NA,FALSE,0.479316046093829,0.0742906975049624,FALSE,334105,0.430345503505611,"2026-07-03"
"Australian Pipit","Anthus australis","u647a","Anthus novaeseelandiae australis",TRUE,FALSE,NA,"Sedentary",NA,"Invertivore","Carnivore","Terrestrial",NA,2,NA,NA,NA,"central_west",3973,123,TRUE,0.228867148174784,0.259894609205304,340,"06 Dec",0,FALSE,NA,NA,NA,NA,FALSE,0.308658398671712,0.064528372108004,FALSE,334105,0.430345503505611,"2026-07-03"
"Australian Pipit","Anthus australis","u647a","Anthus novaeseelandiae australis",TRUE,FALSE,NA,"Sedentary",NA,"Invertivore","Carnivore","Terrestrial",NA,2,NA,NA,NA,"new_england",3775,180,TRUE,0.22968130293179,0.260950957467821,347,"13 Dec",0,FALSE,NA,NA,NA,NA,FALSE,0.140442345354923,0.101138115309849,FALSE,334105,0.430345503505611,"2026-07-03"
"Australian Pipit","Anthus australis","u647a","Anthus novaeseelandiae australis",TRUE,FALSE,NA,"Sedentary",NA,"Invertivore","Carnivore","Terrestrial",NA,2,NA,NA,NA,"south_west",1558,180,TRUE,0.230604421999465,0.26215003601535,345,"11 Dec",0,FALSE,NA,NA,NA,NA,FALSE,1.05156961170187,0.0746412632518702,FALSE,334105,0.430345503505611,"2026-07-03"
"Wedge-tailed Eagle","Aquila audax","u224a","Aquila audax audax",TRUE,FALSE,NA,"Partial migrant","local dispersal","Vertivore","Carnivore","Generalist","ground",5,"LC","EN","not listed","statewide",324813,13395,TRUE,0.334648614348259,0.407439978403826,108,"18 Apr",0,FALSE,NA,NA,NA,NA,FALSE,0.226449635651535,0.0588507850805297,FALSE,334105,0.263725753224458,"2026-07-03"
"Wedge-tailed Eagle","Aquila audax","u224a","Aquila audax audax",TRUE,FALSE,NA,"Partial migrant","local dispersal","Vertivore","Carnivore","Generalist","ground",5,"LC","EN","not listed","central_west",3967,192,TRUE,0.333820557553802,0.406196211629928,100,"10 Apr",0,FALSE,NA,NA,NA,NA,FALSE,0.205767154722097,0.0481997971945138,FALSE,334105,0.263725753224458,"2026-07-03"
"Wedge-tailed Eagle","Aquila audax","u224a","Aquila audax audax",TRUE,FALSE,NA,"Partial migrant","local dispersal","Vertivore","Carnivore","Generalist","ground",5,"LC","EN","not listed","new_england",3782,237,TRUE,0.334437620663845,0.407122912502589,104,"14 Apr",0,FALSE,NA,NA,NA,NA,FALSE,0.214159111187816,0.0430095417274468,FALSE,334105,0.263725753224458,"2026-07-03"
"Wedge-tailed Eagle","Aquila audax","u224a","Aquila audax audax",TRUE,FALSE,NA,"Partial migrant","local dispersal","Vertivore","Carnivore","Generalist","ground",5,"LC","EN","not listed","south_west",1543,155,TRUE,0.333620371663035,0.40589575831921,94,"04 Apr",0,FALSE,NA,NA,NA,NA,FALSE,0.354897976751371,0.0649723749548699,FALSE,334105,0.263725753224458,"2026-07-03"
"Dusky Woodswallow","Artamus cyanopterus","u547a","Artamus cyanopterus cyanopterus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Aerial","aerial",2,"LC","not listed","not listed","statewide",324804,14105,TRUE,0.591234757744836,0.894614267545035,78,"19 Mar",1,TRUE,352,134,"18 Dec","14 May",TRUE,0.287034697954753,0.0838165138802706,FALSE,334105,0.415808264903261,"2026-07-03"
"Dusky Woodswallow","Artamus cyanopterus","u547a","Artamus cyanopterus cyanopterus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Aerial","aerial",2,"LC","not listed","not listed","central_west",3968,327,TRUE,0.5907961381923,0.893541807491476,84,"25 Mar",1,TRUE,351,134,"17 Dec","14 May",TRUE,0.807252729123336,0.064882785171506,FALSE,334105,0.415808264903261,"2026-07-03"
"Dusky Woodswallow","Artamus cyanopterus","u547a","Artamus cyanopterus cyanopterus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Aerial","aerial",2,"LC","not listed","not listed","new_england",3783,478,TRUE,0.592098424857854,0.896729371077099,82,"23 Mar",1,TRUE,350,134,"16 Dec","14 May",TRUE,0.779725879116101,0.0576027429964627,FALSE,334105,0.415808264903261,"2026-07-03"
"Dusky Woodswallow","Artamus cyanopterus","u547a","Artamus cyanopterus cyanopterus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Invertivore","Carnivore","Aerial","aerial",2,"LC","not listed","not listed","south_west",1550,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.157384248276786,0.0947825367151963,FALSE,334105,0.415808264903261,"2026-07-03"
"Sooty Oystercatcher","Haematopus fuliginosus","u131a","Haematopus fuliginosus fuliginosus",TRUE,FALSE,NA,"Sedentary","local dispersal","Aquatic predator","Carnivore","Terrestrial","ground",1,"LC","not listed","VU","statewide",324807,4420,TRUE,0.347691380654174,0.427237486491785,86,"27 Mar",0,FALSE,NA,NA,NA,NA,FALSE,0.00164982538698121,0.202556606934026,FALSE,334105,0.748505946893384,"2026-07-03"
"Sooty Oystercatcher","Haematopus fuliginosus","u131a","Haematopus fuliginosus fuliginosus",TRUE,FALSE,NA,"Sedentary","local dispersal","Aquatic predator","Carnivore","Terrestrial","ground",1,"LC","not listed","VU","central_west",3967,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.748505946893384,"2026-07-03"
"Sooty Oystercatcher","Haematopus fuliginosus","u131a","Haematopus fuliginosus fuliginosus",TRUE,FALSE,NA,"Sedentary","local dispersal","Aquatic predator","Carnivore","Terrestrial","ground",1,"LC","not listed","VU","new_england",3777,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.748505946893384,"2026-07-03"
"Sooty Oystercatcher","Haematopus fuliginosus","u131a","Haematopus fuliginosus fuliginosus",TRUE,FALSE,NA,"Sedentary","local dispersal","Aquatic predator","Carnivore","Terrestrial","ground",1,"LC","not listed","VU","south_west",1554,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.748505946893384,"2026-07-03"
"Bar-tailed Godwit","Limosa lapponica","u153a;u153b;u153c","Limosa lapponica baueri;Limosa lapponica menzbieri;Limosa lapponica anadyrensis",TRUE,TRUE,"multiple_nsw_subspecies","Migratory","total migrant","Aquatic predator","Carnivore","Terrestrial","around-water",5,"NT","not listed","not listed","statewide",324636,4769,TRUE,0.75784384357569,1.41817248644489,323,"19 Nov",1,TRUE,263,75,"20 Sep","16 Mar",TRUE,0.012615239330847,0.28618908901049,FALSE,333941,0.812368736789869,"2026-07-03"
"Bar-tailed Godwit","Limosa lapponica","u153a;u153b;u153c","Limosa lapponica baueri;Limosa lapponica menzbieri;Limosa lapponica anadyrensis",TRUE,TRUE,"multiple_nsw_subspecies","Migratory","total migrant","Aquatic predator","Carnivore","Terrestrial","around-water",5,"NT","not listed","not listed","central_west",3973,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,333941,0.812368736789869,"2026-07-03"
"Bar-tailed Godwit","Limosa lapponica","u153a;u153b;u153c","Limosa lapponica baueri;Limosa lapponica menzbieri;Limosa lapponica anadyrensis",TRUE,TRUE,"multiple_nsw_subspecies","Migratory","total migrant","Aquatic predator","Carnivore","Terrestrial","around-water",5,"NT","not listed","not listed","new_england",3782,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,333941,0.812368736789869,"2026-07-03"
